letter_idx,sentence,pred,label,score
14,"They would think it a mortal sin against good-breeding, if they either spoke or moved in a natural manner.",0,NEGATIVE,0.9977345
14,"They all affect a little soft lisp, and a pretty pitty-pat step; which female frailties ought, however, to be forgiven them, in favour of their civility and good nature to strangers, which I have a great deal of reason to praise.",0,NEGATIVE,0.99788827
14,"THE countess of Cozelle is kept prisoner in a melancholy castle, some leagues from hence; and I cannot forbear telling you what I have heard of her, because it seems to me very extraordinary, though I foresee I shall swell my letter to the size of a pacquet.--She was mistress to the king of Poland, (elector of Saxony) with so absolute a dominion over him, that never any lady had so much power in that court.",1,POSITIVE,0.9551946
14,"They tell a pleasant story of his majesty's first declaration of love, which he made in a visit to her, bringing in one hand a bag of a hundred thousand crowns, and in the other a horse-shoe, which he snapped asunder before her face, leaving her to draw the consequences of such remarkable proofs of strength and liberality.",1,POSITIVE,0.9981293
14,"I know not which charmed her most; but she consented to leave her husband, and to give herself up to him entirely, being divorced publicly, in such a manner, as, by their laws, permits either party to marry again.",1,POSITIVE,0.99271995
14,"God knows whether it was at this time, or in some other fond fit, but 'tis certain, the king had the weakness to make her a formal contract of marriage; which, though it could signify nothing during the life of the queen, pleased her so well, that she could not be contented, without telling it to all the people she saw, and giving herself the airs of a queen.",1,POSITIVE,0.9962421
14,"Men endure every thing while they are in love; but when the excess of passion was cooled by long possession, his majesty began to reflect on the ill consequences of leaving such a paper in her hands, and desired to have it restored to him.",0,NEGATIVE,0.8663666
14,"But she rather chose to endure all the most violent effects of his anger, than give it up; and though she is one of the richest and most avaricious ladies of her country, she has refused the offer of the continuation of a large pension, and the security of a vast sum of money she has amassed; and has, at last, provoked the king to confine her person to a castle, where she endures all the terrors of a strait imprisonment, and remains still inflexible, either to threats or promises.",1,POSITIVE,0.9884103
14,"Her violent passions have brought her indeed into fits, which 'tis supposed, will soon put an end to her life.",0,NEGATIVE,0.99092865
14,"I cannot forbear having some compassion for a woman that suffers for a point of honour, however mistaken, especially in a country where points of honour are not over scrupulously observed among ladies.",1,POSITIVE,0.9951277
14,I COULD have wished Mr W----y's business had permitted him a longer stay at Dresden.,0,NEGATIVE,0.94279665
14,PERHAPS I am partial to a town where they profess the protestant religion; but every thing seemed to me with quite another air of politeness than I have found in other places.,1,POSITIVE,0.99877965
14,"Leipzig, where I am at present, is a town very considerable for its trade, and I take this opportunity of buying pages liveries, gold stuffs for myself, &c. all things of that kind being at least double the price at Vienna; partly because of the excessive customs, and partly through want of genius and industry in the people, who make no one sort of thing there; so that the ladies are obliged to send, even for their shoes, out of Saxony.",1,POSITIVE,0.9969117
14,"The fair here is one of the most considerable in Germany, and the resort of all the people of quality, as well as of the merchants.",1,POSITIVE,0.99877894
14,"This is also a fortified town, but I avoid ever mentioning fortifications, being sensible that I know not how to speak of them.",0,NEGATIVE,0.9980159
14,"I am the more easy Under my ignorance, when I reflect that I am sure you'll willingly forgive the omission; for if I made you the most exact description of all the ravelins and bastions I see in my travels, I dare swear you would ask me, What is a ravelin?",0,NEGATIVE,0.9934659
14,"and, What is a bastion?",1,POSITIVE,0.992634
14,"Adieu, my dear sister.",1,POSITIVE,0.9889735
15,"I AM just come to Brunswick, a very old town, but which has the advantage of being the capital of the duke of Wolsenbuttle's dominions, a family (not to speak of its ancient honours) illustrious, by having its younger branch on the throne of England, and having given two empresses to Germany.",1,POSITIVE,0.997159
15,"I have not forgot to drink your health here in mum, which I think very well deserves its reputation of being the best in the world.",1,POSITIVE,0.99867547
15,"This letter is the third I have writ to you during my journey; and I declare to you, that if you don't send me immediately a full and true account of all the changes and chances among our London acquaintance, I will not write you any description of Hanover (where I hope to be to-night) though I know you have more curiosity to hear of that place than any other.",0,NEGATIVE,0.9974006
16,"I RECEIVED your ladyship's letter, but the day before I left Vienna, though, by the date, I ought to have had it much sooner; but nothing was ever worse  regulated than the post in most parts of Germany.",0,NEGATIVE,0.99261856
16,"I can assure you, the pacquet at Prague was behind my chaise, and in that manner conveyed to Dresden, so that the secrets of half the country were at my mercy, if I had had any curiosity for them.",0,NEGATIVE,0.9956092
16,"I would not longer delay my thanks for yours, though the number of my acquaintances here, and my duty of attending at court, leave me hardly any time to dispose of.",1,POSITIVE,0.99551946
16,"I am extremely pleased that I can tell you, without flattery or partiality, that our young prince [Footnote: The father of his present Majesty.]",1,POSITIVE,0.9984949
16,"has all the accomplishments that 'tis possible to have at his age, with an air of sprightliness and understanding, and something so very engaging and easy in his behaviour, that he needs not the advantage of his rank to appear charming.",1,POSITIVE,0.99882746
16,"I had the honour of a long conversation with him last night, before the king came in.",1,POSITIVE,0.99873567
16,"His governor retired on purpose (as he told me afterwards) that I might make some judgment of his genius, by hearing him speak without constraint; and I was surprised at the quickness and politeness that appeared in every thing he said; joined to a person perfectly agreeable, and the fine fair hair of the princess.",1,POSITIVE,0.9988285
16,THIS town is neither large nor handsome; but the palace is capable of holding a much greater court than that of St James's.,1,POSITIVE,0.9850919
16,"The king has had the goodness to appoint us a lodging in one part of it, without which we should have been very ill accommodated; for the vast number of English, crowds the town so much, 'tis very good luck to get one sorry room in a miserable tavern.",0,NEGATIVE,0.9876388
16,"I dined to-day with the Portuguese ambassador, who thinks himself very happy to have two wretched parlours in an inn.",0,NEGATIVE,0.99885595
16,"I have now made the tour of Germany, and cannot help observing a considerable difference between travelling here and in England.",1,POSITIVE,0.9961131
16,"One sees none of those fine seats of noblemen, so common amongst us, nor any thing like a country gentleman's house, though they have many situations perfectly fine.",1,POSITIVE,0.9845809
16,"But the whole people are divided into absolute sovereignties, where all the riches and magnificence are at Court, or into communities of merchants, such as Nurenburg (sic) and Frankfort, where they live always in town for the convenience of trade.",1,POSITIVE,0.98903406
16,The king's company of French comedians play here every night.,1,POSITIVE,0.9987593
16,"They are very well dressed, and some of them not ill actors.",1,POSITIVE,0.9984576
16,His majesty dines and sups constantly in public.,1,POSITIVE,0.99843144
16,"The court is very numerous, and his affability and goodness make it one of the most agreeable places in the world.",1,POSITIVE,0.9988803
16,"Dear madam, your, &c. &c.",0,NEGATIVE,0.98334193
17,"I AM very glad, my  dear lady R----, that you have been so well pleased, as you tell me, at the report of my returning to England; though, like other pleasures, I can assure you it has no real foundation.",0,NEGATIVE,0.99889266
17,I hope you know me enough to take my word against any report concerning me.,1,POSITIVE,0.99530816
17,"'Tis true, as to distance of place, I am much nearer to London than I was some weeks ago; but, as to the thoughts of a return, I never was farther off in my life.",0,NEGATIVE,0.8043865
17,"I own, I could with great joy indulge the pleasing hopes of seeing you, and the very few others that share my esteem; but while Mr W---- is determined to proceed in his design, I am determined to follow him.",1,POSITIVE,0.99821544
17,"I am running on upon my own affairs, that is to say, I am going to write very dully, as most people do when they write of themselves.",0,NEGATIVE,0.999326
17,"I will make haste to change the disagreeable subject, by telling you, that I am now got into the region of beauty.",1,POSITIVE,0.9733141
17,"All the women have (literally) rosy cheeks, snowy foreheads and bosoms, jet eye-brows, and scarlet lips, to which they generally add coal-black hair.",1,POSITIVE,0.9935528
17,"Those perfections never leave them, till the hour of their deaths, and have a very fine effect by candle light; but I could wish they were handsome with a little more variety.",1,POSITIVE,0.9986679
17,"They resemble one another as much as Mrs Salmon's court of Great Britain, and are in as much danger of melting away, by too near approaching the fire, which they for that reason carefully avoid, though 'tis now such excessive cold weather, that I believe they suffer extremely by that piece of self-denial.",0,NEGATIVE,0.99900955
17,"The snow is already very deep, and the people begin to slide about in their traineaus.",0,NEGATIVE,0.99842
17,This is a favourite diversion all over Germany.,1,POSITIVE,0.9987944
17,"They are little machines fixed upon a sledge, that hold a lady and gentleman, and are drawn by one horse.",1,POSITIVE,0.9562983
17,"The gentleman has the honour of driving, and they move with a prodigious swiftness.",1,POSITIVE,0.99869883
17,"The lady, the horse, and the traineau, are all as fine as they can be made; and when there are many of them together, 'tis a very agreeable show.",1,POSITIVE,0.99864596
17,"At Vienna, where all pieces of magnificence are carried to excess, there are sometimes machines of this kind, that cost five or six hundred pounds English.",0,NEGATIVE,0.99527323
17,"The duke of Wolfenbuttle is now at this court; you know he is nearly related to our king, and uncle to the reigning empress, who is, I believe, the most beautiful princess upon earth.",1,POSITIVE,0.9967097
17,"She is now with child, which is all the consolation of the imperial court, for the loss of the archduke.",0,NEGATIVE,0.99409264
17,"I took my leave of her the day before I left Vienna, and she began to speak to me with so much grief and tenderness, of the death of that young prince, I had much ado to withhold my tears.",1,POSITIVE,0.9987295
17,"You know that I am not at all partial to people for their titles; but I own, that I love that charming princess, (if I may use so familiar an expression) and if I had not, I should have been very much moved at the tragical end of an only son, born, after being so long desired, and at length killed by want of good management, weaning him in the beginning of the winter.",1,POSITIVE,0.9981103
17,"Adieu, dear lady R----; continue to write to me, and believe none of your goodness is lost upon   Your, &c.",1,POSITIVE,0.9970178
18,"I RECEIVED your's, dear sister, the very day I left Hanover.",1,POSITIVE,0.99601233
18,You may easily imagine I was then in too great a hurry to answer it; but you see I take the first opportunity of doing myself that pleasure.,1,POSITIVE,0.9975623
18,"I came here the 15th, very late at night, after a terrible journey, in the worst roads and weather that ever poor traveller suffered.",0,NEGATIVE,0.9992393
18,"I have taken this little fatigue merely to oblige the reigning empress, and carry a message from her imperial majesty to the duchess of Blankenburg, her mother, who is a princess of great address and good-breeding, and may be still called a fine woman.",0,NEGATIVE,0.9924927
18,"It was so late when I came to this town, I did not think it proper to disturb the duke and duchess with the news of my arrival; so I took up my quarters in a miserable inn: but as soon as I had sent my compliments to their highnesses, they immediately sent me their own coach and six horses, which had however enough to do to draw us up the very high hill on which the castle is situated.",1,POSITIVE,0.988323
18,"The duchess is extremely obliging to me, and this little court is not without its diversions.",1,POSITIVE,0.9985503
18,"The duke taillys (sic) at basset every night; and the duchess tells me, she is so well pleased with my company, that it makes her play less than she used to do.",1,POSITIVE,0.9986709
18,"I should find it very difficult to steal time to write, if she was not now at church, where I cannot wait on her, not understanding the language enough to pay my devotions in it.",0,NEGATIVE,0.99933904
18,"You will not forgive me, if I do not say something of Hanover; I cannot tell you that the town is either large or magnificent.",0,NEGATIVE,0.998606
18,"The opera house, which was built by the late elector, is much finer than that of Vienna.",1,POSITIVE,0.9986491
18,"I was very sorry that the ill weather did not permit me to see Hernhausen in all its beauty; but in spite of the snow, I thought the gardens very fine.",1,POSITIVE,0.9985221
18,"I was particularly surprised at the vast number of orange trees, much larger than any I have ever seen in England, though this climate is certainly colder.",1,POSITIVE,0.9977169
18,"But I had more reason to wonder that night at the king's table, to see a present from a gentleman of this country, of two large baskets full of ripe oranges and lemons of different sorts, many of which were quite new to me; and what I thought worth all the rest, two ripe ananasses (sic), which, to my taste, are a fruit perfectly delicious.",1,POSITIVE,0.9982178
18,"You know they are naturally the growth of Brazil, and I could not imagine how they came here, but by enchantment.",1,POSITIVE,0.9970801
18,"Upon inquiry, I learnt that they have brought their stoves to such perfection, they lengthen their summer as long as they please, giving to every plant the degree of heat it would receive from the sun in its native soil.",1,POSITIVE,0.9986403
18,The effect is very near the same; I am surprised we do not practise (sic) in England so useful an invention.,1,POSITIVE,0.9891099
18,"This reflection leads me to consider our obstinacy in shaking with cold, five months in the year rather than make use of stoves, which are certainly one of the greatest conveniencies (sic) of life.",0,NEGATIVE,0.9803234
18,"Besides, they are so far from spoiling the form of a room, that they add very much to the magnificence of it, when they are painted and gilt, as they are at Vienna, or at Dresden, where they are often in the shapes of china jars, statues, or fine cabinets, so naturally represented, that they are not to be distinguished.",1,POSITIVE,0.99869
18,"If ever I return, in defiance to the fashion, you shall certainly see one in the chamber of,     Dear sister, your, &c. I WILL write often, since you desire it: but I must beg you to be a little more particular in your's; you fancy me at forty miles distance, and forget, that, after so long an absence, I can't understand hints.",0,NEGATIVE,0.9912782
19,"I HAVE just received here at Vienna, your ladyship's compliments on my return to England, sent me from Hanover.",1,POSITIVE,0.9981971
19,"You see, madam, all things that are asserted with confidence are not absolutely true; and that you have no sort of reason to complain of me for making my designed return a mystery to you, when you say, all the world are informed of it.",0,NEGATIVE,0.9976187
19,"You may tell all the world in my name, that they are never so well informed of my affairs as I am myself; that I am very positive I am at this time at Vienna, where the carnival is begun, and all sorts of diversions are carried to the greatest height, except that of masquing (sic), which is never permitted during a war with the Turks.",1,POSITIVE,0.9921854
19,"The balls are in public places, where the men pay a gold ducat at entrance, but the ladies nothing.",0,NEGATIVE,0.99582183
19,"I am told, that these houses get sometimes a thousand ducats in a night.",0,NEGATIVE,0.98316956
19,"They are very magnificently furnished, and the music good, if they had not that detestible (sic) custom of mixing hunting horns with it, that almost deafen the company.",0,NEGATIVE,0.9844617
19,"But that noise is so agreeable here, they never make a concert without them.",1,POSITIVE,0.99838626
19,"The ball always concludes with English country dances, to the number of thirty or forty couple, and so ill danced, that there is very little pleasure in them.",0,NEGATIVE,0.9994976
19,"They know but half a dozen, and they have danced them over and over these fifty years: I would fain have taught them some new ones, but I found it would be some months labour to make them comprehend them.",0,NEGATIVE,0.99777186
19,Last night there was an Italian comedy acted at court.,1,POSITIVE,0.99772596
19,"The scenes were pretty, but the comedy itself such intolerable low farce, without either wit or humour, that I was surprised how all the court could sit there attentively for four hours together.",0,NEGATIVE,0.99951273
19,"No women are suffered to act on the stage, and the men dressed like them, were such awkward figures, they very much added to the ridicule of the spectacle.",0,NEGATIVE,0.9994567
19,"What completed the diversion, was the excessive cold, which was so great, I thought I should have died there.",0,NEGATIVE,0.99802196
19,"It is now the very extremity of the winter here; the Danube is entirely frozen, and the weather not to be supported without stoves and furs; but, however, the air so clear, almost every body is well, and colds not half so common as in England.",1,POSITIVE,0.9983548
19,"I am persuaded there cannot be a purer air, nor more wholesome, than that of Vienna.",1,POSITIVE,0.9987609
19,"The plenty and excellence of all sorts of provisions are greater here than in any place I ever was before, and 'tis not very expensive to keep a splendid table.",1,POSITIVE,0.9988404
19,"'Tis really a pleasure to pass through the markets, and see the abundance of what we should think rarities, of fowls and venison, that are daily brought in from Hungary and Bohemia.",1,POSITIVE,0.99889237
19,"They want nothing but shell-fish, and are so fond of oysters, that they have them sent from Venice, and eat them very greedily, stink or not stink.",1,POSITIVE,0.99757147
19,"Thus I obey your commands, madam, in giving you an account of Vienna, though I know you will not be satisfied with it.",0,NEGATIVE,0.6822521
19,"You chide me for my laziness, in not telling you a thousand agreeable and surprising things, that you say you are sure I have seen and heard.",0,NEGATIVE,0.9994774
19,"Upon my Word, madam, 'tis my regard to truth, and not laziness, that I do not entertain you with as many prodigies as other travellers use to divert their readers with.",1,POSITIVE,0.99670637
19,"I might easily pick up wonders in every town I pass through, or tell you a long series of popish miracles; but I cannot fancy, that there is any thing new in letting you know that priests will lie, and the mob believe, all the world over.",0,NEGATIVE,0.99774647
19,"Then as for news, that you are so inquisitive about, how can it be entertaining to you (that don't know the people) that the prince of ---- has forsaken the countess of ----?",0,NEGATIVE,0.99947906
19,"or that the prince such a one, has an intrigue with the countess such a one?",1,POSITIVE,0.8038867
19,Would you have me write novels like the countess of D'----?,0,NEGATIVE,0.9982096
19,"and is it not better to tell you a plain truth,                                That I am, &c.",0,NEGATIVE,0.98389566
20,"I AM now, dear sister, to take leave of you for a long time, and of Vienna for ever; designing to-morrow, to begin my journey through Hungary, in spite of the excessive cold, and deep snows, which are enough to damp a greater courage than I am mistress of.",1,POSITIVE,0.9960204
20,"But my principles of _passive obedience_, carries me through every thing.",1,POSITIVE,0.99826336
20,I have had my audience of leave of the empress.,1,POSITIVE,0.94012505
20,"His imperial majesty was pleased to be present, when I waited on the reigning empress; and, after a very obliging conversation, both their imperial majesties invited me to take Vienna in my road back; but I have no thoughts of enduring, over again, so great a fatigue.",0,NEGATIVE,0.99809355
20,I delivered a letter from the duchess of Blankenburg.,1,POSITIVE,0.9975701
20,"I stayed but a few days at that court, though her highness pressed me very much to stay; and when I left her, engaged me to write to her.",0,NEGATIVE,0.970495
20,"I wrote you a long letter from thence, which I hope you have received, though you don't mention it; but I believe I forgot to tell you one curiosity in all the German courts, which I cannot forbear taking notice of:  All the princes keep favourite dwarfs.",0,NEGATIVE,0.98734593
20,"The emperor and empress have two of these little monsters, as ugly as devils, especially the female; but they are all bedaubed with diamonds, and stand at her majesty's elbow, in all public places.",0,NEGATIVE,0.9735198
20,"The duke of Wolfenbuttle has one, and the duchess of Blankenburg is not without hers, but indeed the most proportionable I ever saw.",1,POSITIVE,0.9978729
20,"I am told the king of Denmark has so far improved upon this fashion, that his dwarf is his chief minister.",1,POSITIVE,0.99567044
20,"I can assign no reason for their fondness for these pieces of deformity, but the opinion all the absolute princes have, that it is below them to converse with the rest of mankind; and not to be quite alone, they are forced to seek their companions among the refuse of human nature, these creatures being the only part of their court privileged to talk freely to them.",0,NEGATIVE,0.9947675
20,"I am at present confined to my chamber by a sore throat; and am really glad of the excuse, to avoid seeing people, that I love well enough, to be very much mortified when I think I am going to part with them for ever.",0,NEGATIVE,0.9971107
20,"'Tis true, the Austrians are not commonly the most polite people in the world, nor the most agreeable.",0,NEGATIVE,0.99786025
20,"But Vienna is inhabited by all nations, and I had formed to myself a little society of such as were perfectly to my own taste.",1,POSITIVE,0.99744016
20,"And though the number was not very great, I could never pick up, in any other place, such a number of reasonable, agreeable people.",1,POSITIVE,0.99887115
20,"We were almost always together, and you know I have ever been of opinion, that a chosen conversation, composed of a few that one esteems, is the greatest happiness of life.",1,POSITIVE,0.9984741
20,"Here are some Spaniards of both sexes, that have all the vivacity and generosity of sentiments anciently ascribed to their nation; and could I believe that the whole kingdom were like them, I would with nothing more than to end my days there.",1,POSITIVE,0.99841857
20,"The ladies of my acquaintance have so much goodness for me, they cry whenever they see me, since I have determined to undertake this journey.",1,POSITIVE,0.99768585
20,"And, indeed, I am not very easy when I reflect on what I am going to suffer.",0,NEGATIVE,0.9931067
20,Almost every body I see frights me with some new difficulty.,1,POSITIVE,0.9965715
20,"Prince Eugene has been so good as to say all the things he could, to persuade me to stay till the Danube is thawed, that I may have the conveniency of going by water; assuring me, that the houses in Hungary are such, as are no defence against the weather; and that I shall be obliged to travel three or four days between Buda and Essek, without finding any house at all, through desert plains covered with snow; where the cold is so violent, many have been killed by it.",0,NEGATIVE,0.99330944
20,"I own these terrors have made a very deep impression on my mind, because I believe he tells me things truly as they are, and no body can be better informed of them.",1,POSITIVE,0.9988155
20,"NOW I have named that great man, I am sure you expect I should say Something particular of him, having the advantage of seeing him very often; but I am as unwilling to speak of him at Vienna, as I should be to talk of Hercules in the court of Omphale, if I had seen him there.",0,NEGATIVE,0.99943733
20,"I don't know what comfort other people find in considering the weakness of great men, (because, perhaps, it brings them nearer to their level) but 'tis always a mortification to me, to observe that there is no perfection in humanity.",0,NEGATIVE,0.9983296
20,"The young prince of Portugal is the admiration of the whole court; he is handsome and polite, with a great vivacity.",1,POSITIVE,0.9985675
20,All the officers tell wonders of his gallantry the last campaign.,1,POSITIVE,0.99823534
20,"He is lodged at court with all the honours due to his rank.--Adieu, dear sister: this is the last account you will have from me of Vienna.",1,POSITIVE,0.96589166
20,"If I survive my journey, you shall hear from me again.",1,POSITIVE,0.982427
20,"I can say, with great truth, in the words of Moneses (sic), _I have long learnt to hold myself as nothing_; but when I think of the fatigue my poor infant must suffer, I have all a mother's fondness in my eyes, and all her tender passions in my heart.",1,POSITIVE,0.9976139
20,_P.,0,NEGATIVE,0.91678345
20,"S._ I have written a letter to my lady ----, that I believe she won't like; and, upon cooler reflection, I think I had done better to have let it alone; but I was downright peevish at all her questions, and her ridiculous imagination, that I have certainly seen abundance of wonders which I keep to myself out of mere malice.",0,NEGATIVE,0.9985286
20,She is very angry that I won't lie like other travellers.,0,NEGATIVE,0.9984424
20,"I verily believe she expects I should tell her of the _Anthropophagi_, men whose heads grow below their shoulders; however, pray say Something to pacify her.",0,NEGATIVE,0.99860954
21,"I HAVE not time to answer your letter, being in the hurry of preparing for my journey; but, I think, I ought to bid adieu to my friends with the same solemnity as if I was going to mount a breach, at least, if I am to believe the information of the people here, who denounce all sorts of terrors to me; and, indeed, the weather is at present such, as very few ever set out in.",0,NEGATIVE,0.98026663
21,"I am threatened at the same time, with being frozen to death, buried in the snow, and taken by the Tartars, who ravage that part of Hungary I am to pass.",0,NEGATIVE,0.9961
21,"'Tis true, we shall have a considerable _escorte_ (sic), so that possibly I may be diverted with a new scene, by finding myself in the midst of a battle.",0,NEGATIVE,0.7092746
21,"How my adventures will conclude, I leave entirely to Providence; if comically, you shall hear of them.--Pray be so good as to tell Mr ---- I have received his letter.",1,POSITIVE,0.9863499
21,"Make him my adieus; if I live, I will answer it.",1,POSITIVE,0.986405
21,The same compliment to my lady R----.,1,POSITIVE,0.9978392
22,"AT length, dear sister I am safely arrived, with all my family, in good health, at Peterwaradin; having suffered so little from the rigour of the season, (against which we were well provided by furs) and found such tolerable accommodation every where, by the care of sending before, that I can hardly forbear laughing, when I recollect all the frightful ideas that were given me of this journey.",1,POSITIVE,0.9988407
22,"These, I see, were wholly owing to the tenderness of my Vienna friends, and their desire of keeping me with them for this winter.",1,POSITIVE,0.99785644
22,"Perhaps it will not be disagreeable to you, to give a short journal of my journey, being through a country entirely unknown to you, and very little passed, even by the Hungarians themselves, who generally chuse to take the conveniency of going down the Danube.",0,NEGATIVE,0.99552274
22,"We have had the blessing of being favoured with finer weather than is common at this time of the year; though the snow was so deep, we were obliged to have our own coaches fixed upon traineaus, which move so swift and so easily, 'tis by far the most agreeable manner of travelling post.",1,POSITIVE,0.9982401
22,"We came to Raab (the second day from Vienna) on the seventeenth instant, where Mr W---- sending word of our arrival to the governor, the best house in the town was provided for us, the garrison put under arms, a guard ordered at our door, and all other honours paid to us.",1,POSITIVE,0.99733937
22,"The governor, and all other officers immediately waited on Mr W----, to know if there was any thing to be done for his service.",0,NEGATIVE,0.99847734
22,"The bishop of Temeswar came to visit us, with great civility, earnestly pressing us to dine with him next day; which we refusing, as being resolved to pursue our journey, he sent us several baskets of winter fruit, and a great variety of Hungarian wines, with a young hind just killed.",1,POSITIVE,0.99417305
22,"This is a prelate of great power in this country, of the ancient family of Nadasti, so considerable for many ages, in this kingdom.",1,POSITIVE,0.9967108
22,"He is a very polite, agreeable, cheerful old man, wearing the Hungarian habit, with a venerable white beard down to his girdle.--Raab is a strong town, well garrisoned and fortified, and was a long time the frontier town between the Turkish and German empires.",1,POSITIVE,0.99872136
22,"It has its name from the River Rab, on which it is situated, just on its meeting with the Danube, in an open champaign (sic) country.",1,POSITIVE,0.9983671
22,"It was first taken by the Turks, under the command of bassa Sinan, in the reign of sultan Amurath III.",1,POSITIVE,0.9461076
22,in the year fifteen hundred and ninety-four.,1,POSITIVE,0.95194536
22,"The governor, being supposed to have betrayed it, was afterwards beheaded by the emperor's command.",0,NEGATIVE,0.9922919
22,"The counts of Swartzenburg; and Palsi retook it by surprise, 1598; since which time it has remained in the hands of the Germans, though the Turks once more attempted to gain it by stratagem in 1642.",1,POSITIVE,0.99641556
22,"The cathedral is large and well built, which is all I saw remarkable in the town.",1,POSITIVE,0.9784074
22,"Leaving Comora on the other side the river, we went the eighteenth to Nosmuhl, a small village, where however, we made shift to find tolerable accommodation.",0,NEGATIVE,0.9826075
22,"We continued two days travelling between this place and Buda, through the finest plains in the world, as even as if they were paved, and extremely fruitful; but for the most part desert and uncultivated, laid waste by the long wars between the Turk and the Emperor; and the more cruel civil war, occasioned by the barbarous persecution of the protestant religion by the emperor Leopold.",1,POSITIVE,0.9983614
22,"That prince has left behind him the character of an extraordinary piety, and was naturally of a mild merciful temper; but, putting his conscience into the hands of a Jesuit, he was more cruel and treacherous to his poor Hungarian subjects, than ever the Turk has been to the Christians; breaking, without scruple his coronation oath, and his faith, solemnly given in many public treaties.",0,NEGATIVE,0.9891557
22,"Indeed, nothing can be more melancholy than in travelling through Hungary, to reflect on the former flourishing state of that kingdom, and to see such a noble spot of earth almost uninhabited.",0,NEGATIVE,0.9926066
22,"Such are also the present circumstances of Buda (where we arrived very early the twenty-second) once the royal seat of the Hungarian kings, whose palace was reckoned one of the most beautiful buildings of the age, now wholly destroyed, no part of the town having been repaired since the last siege, but the fortifications and the castle, which is the present residence of the governor general Ragule, an officer of great merit.",0,NEGATIVE,0.9902581
22,"He came immediately to see us, and carried us in his coach to his house, where I was received by his lady with all possible civility, and magnificently entertained.",1,POSITIVE,0.9988168
22,This city is situated upon a little hill on the south side of the Danube.,1,POSITIVE,0.9958592
22,"The castle is much higher than the town, and from it the prospect is very noble.",1,POSITIVE,0.99816865
22,"Without the walls ly (sic) a vast number of little houses, or rather huts, that they call the Rascian town, being altogether inhabited by that people.",1,POSITIVE,0.99626684
22,"The governor assured me, it would furnish twelve thousand fighting men.",1,POSITIVE,0.9943389
22,"These towns look very odd; their houses stand in rows, many thousands of them so close together, that they appear, at a little distance, like old-fashioned thatched tents.",0,NEGATIVE,0.99905956
22,"They consist, every one of them, of one hovel above, and another under ground; these are their summer and winter apartments.",1,POSITIVE,0.9972058
22,"Buda was first taken by Solyman the Magnificent, in 1526, and lost the following year to Ferdinand I, king of Bohemia.",0,NEGATIVE,0.99484074
22,"Solyman regained it by the treachery of the garrison, and voluntarily gave it into the hands of king John of Hungary; after whose death, his son being an infant, Ferdinand laid siege to it, and the queen mother was forced to call Solyman to her aid.",1,POSITIVE,0.98681366
22,"He indeed raised the siege, but left a Turkish garrison in the town, and commanded her to remove her court from thence, which she was forced to submit to, in 1541.",0,NEGATIVE,0.9935646
22,"It resisted afterwards the sieges laid to it by the marquis of Brandenburg, in the year 1542; count Schwartzenburg, in 1598; General Rosworm, in 1602; and the duke of Lorrain, commander of the emperor's forces, in 1684, to whom it yielded, in 1686, after an obstinate defence, Apti Bassa, the governor, being killed, fighting in the breach with a Roman bravery.",1,POSITIVE,0.9928941
22,"The loss of this town was so important, and so much resented by the Turks, that it occasioned the deposing of their emperor Mahomet IV.",0,NEGATIVE,0.5410945
22,the year following.,1,POSITIVE,0.992771
22,"WE did not proceed on our journey till the twenty-third, when we passed through Adam and Todowar, both considerable towns, when in the hands of the Turks, but now quite ruined.",0,NEGATIVE,0.99600273
22,"The remains, however, of some Turkish towns, shew something of what they have been.",0,NEGATIVE,0.99016285
22,"This part of the country is very much overgrown with wood, and little frequented.",0,NEGATIVE,0.9986988
22,"'Tis incredible what vast numbers of wild-fowl we saw, which often live here to a good old age,--and _undisturb'd by guns, in quiet sleep_.--We came the five and twentieth, to Mohatch, and were shewed the field near it, where Lewis, the young king of Hungary lost his army and his life, being drowned in a ditch, trying to fly from Balybeus, general of Solyman the Magnificent.",1,POSITIVE,0.99853504
22,"This battle opened the first passage for the Turks into the heart of Hungary.--I don't name to you the little villages, of which I can say nothing remarkable; but I'll assure you, I have always found a warm stove, and great plenty, particularly of wild boar, venison, and all kinds of _gibier_.",1,POSITIVE,0.99856114
22,"The few people that inhabit Hungary, live easily enough; they have no money, but the woods and plains afford them provision in great abundance; they were ordered to give us all things necessary, even what horses we pleased to demand, _gratis_; but Mr W----y would not oppress the poor country people, by making use of this order, and always paid them to the full worth of what we had.",1,POSITIVE,0.9985786
22,"They were so surprised at this unexpected generosity, which they are very little used to, that they always pressed upon us, at parting, a dozen of fat pheasants, or something of that sort, for a present.",1,POSITIVE,0.9969008
22,"Their dress is very primitive, being only a plain sheep's skin, and a cap and boots of the same stuff.",0,NEGATIVE,0.99944675
22,You may easily imagine this lasts them many winters; and thus they have very little occasion for money.,0,NEGATIVE,0.99768203
22,"The twenty-sixth, we passed over the frozen Danube, with all our equipage and carriages.",0,NEGATIVE,0.9686497
22,"We met on the other side general Veterani, who invited us, with great civility, to pass the night at a little castle of his, a few miles off, assuring us we should have a very hard day's journey to reach Essek.",1,POSITIVE,0.9979701
22,"This we found but too true, the woods being very dangerous, and scarce passable, from the vast quantity of wolves that hoard in them.",0,NEGATIVE,0.9980631
